CMDLINE /home/mamm/anaconda3/envs/agar/bin/python test_dqn.py
MEM 4185.015625 1738816176.1375
MEM 4185.015625 1738816176.2389
MEM 4189.515625 1738816176.3404
MEM 4193.015625 1738816176.4407
MEM 4193.015625 1738816176.5409
MEM 4193.015625 1738816176.6426
MEM 4193.015625 1738816176.7429
MEM 4193.015625 1738816176.8432
MEM 4201.015625 1738816176.9435
MEM 4201.015625 1738816177.0451
MEM 4201.015625 1738816177.1456
MEM 4201.015625 1738816177.2459
MEM 4209.015625 1738816177.3462
MEM 4209.015625 1738816177.4465
MEM 4209.015625 1738816177.5468
MEM 4217.140625 1738816177.6471
MEM 4217.140625 1738816177.7474
MEM 4217.140625 1738816177.8476
MEM 4225.265625 1738816177.9485
MEM 4228.390625 1738816178.0490
MEM 4233.390625 1738816178.1493
MEM 4233.390625 1738816178.2509
MEM 4233.390625 1738816178.3516
MEM 4233.390625 1738816178.4520
MEM 4233.515625 1738816178.5522
MEM 4233.515625 1738816178.6525
MEM 4233.515625 1738816178.7527
MEM 4241.640625 1738816178.8530
MEM 4241.640625 1738816178.9532
MEM 4241.640625 1738816179.0535
MEM 4241.765625 1738816179.1542
MEM 4249.890625 1738816179.2557
MEM 4249.890625 1738816179.3560
MEM 4249.890625 1738816179.4562
MEM 4249.890625 1738816179.5569
MEM 4249.890625 1738816179.6572
MEM 4249.890625 1738816179.7574
MEM 4250.015625 1738816179.8577
MEM 4257.015625 1738816179.9612
MEM 4257.890625 1738816180.0615
MEM 4257.890625 1738816180.1617
MEM 4257.890625 1738816180.2620
MEM 4257.890625 1738816180.3623
MEM 4257.890625 1738816180.4625
MEM 4257.890625 1738816180.5651
MEM 4257.890625 1738816180.6654
MEM 4257.890625 1738816180.7657
MEM 4257.890625 1738816180.8659
MEM 4257.890625 1738816180.9662
MEM 4257.890625 1738816181.0665
MEM 4257.890625 1738816181.1667
MEM 4257.890625 1738816181.2670
MEM 4257.890625 1738816181.3672
